MJD,X,XE,O,OE
54269.3210773372 ,26.1117859000 ,40.3492088000 ,17397.2146417950 ,751.5322123096 
54269.3210779113 ,106.7257385000 ,57.0325470000 ,19778.1692060917 ,814.1748148148 
54269.3210784855 ,46.2652817000 ,45.1023483000 ,20049.4014021807 ,799.4284581418 
54269.3210790596 ,26.1117859000 ,40.3492088000 ,16957.6713081613 ,735.7934913340 
54269.3210796342 ,66.4187698000 ,49.4002533000 ,16792.1986170436 ,733.9421801688 
54269.3210802084 ,26.1117859000 ,40.3492088000 ,16687.1182722057 ,749.1251617554 
54269.3210807830 ,46.2652817000 ,45.1023483000 ,18142.7835943648 ,773.8763653840 
54269.3210813572 ,5.9583015000 ,34.9556274000 ,19990.8890498933 ,810.5021825719 
54269.3210819313 ,-34.3486786000 ,20.2378235000 ,18058.7879727253 ,765.2775152444 
54269.3210825060 ,46.2652817000 ,45.1023483000 ,18024.5654381063 ,786.9937989246 
54269.3210830801 ,86.5722504000 ,53.3530540000 ,17730.1113790513 ,766.8906743564 
54269.3210836543 ,26.1117859000 ,40.3492088000 ,17787.4388921930 ,769.7986362681 
54269.3210842289 ,26.1117859000 ,40.3492088000 ,16513.4230680964 ,760.4877906942 
54269.3210848030 ,5.9583015000 ,34.9556274000 ,16066.8174533657 ,737.4335646271 
54269.3210853776 ,66.4187698000 ,49.4002533000 ,15944.6252260370 ,730.3426776006 
54269.3210859518 ,5.9583015000 ,34.9556274000 ,16519.0187570214 ,751.9037049052 
54269.3210865259 ,5.9583015000 ,34.9556274000 ,16615.8175314649 ,750.7084845754 
54269.3210871006 ,5.9583015000 ,34.9556274000 ,16504.5693791114 ,739.5226433571 
54269.3210876747 ,5.9583015000 ,34.9556274000 ,16356.5013967739 ,738.7319816167 
54269.3210882489 ,-14.1951904000 ,28.5610332000 ,16434.0265417079 ,747.7626121174 
54269.3210888235 ,5.9583015000 ,34.9556274000 ,17060.8162926917 ,755.7782704034 
54269.3210893977 ,106.7257385000 ,57.0325470000 ,17756.0338878375 ,772.7955687723 
54269.3210899718 ,46.2652817000 ,45.1023483000 ,18999.5527151482 ,788.2806043675 
54269.3210905464 ,26.1117859000 ,40.3492088000 ,17984.7644396383 ,767.8018347301 
54269.3210911206 ,5.9583015000 ,34.9556274000 ,19692.0093767084 ,791.7420756361 
54269.3210916952 ,26.1117859000 ,40.3492088000 ,20323.1521504310 ,810.9661830525 
54269.3210922694 ,86.5722504000 ,53.3530540000 ,20251.9104670932 ,819.7961875582 
54269.3210928435 ,46.2652817000 ,45.1023483000 ,17239.8857204649 ,754.3526646841 
54269.3210934181 ,-54.5021667000 ,1.8456396000 ,19569.1429106965 ,799.9311381454 
54269.3210939923 ,66.4187698000 ,49.4002533000 ,15839.1597777177 ,712.3255558559 
54269.3210945664 ,66.4187698000 ,49.4002533000 ,20250.0390856387 ,815.2796803941 
54269.3210951411 ,106.7257385000 ,57.0325470000 ,20413.9812057312 ,802.5017500225 
54269.3210957152 ,106.7257385000 ,57.0325470000 ,19407.5926154215 ,794.8349764201 
54269.3210962894 ,46.2652817000 ,45.1023483000 ,18039.7407299270 ,766.9792604608 
54269.3210968640 ,-14.1951904000 ,28.5610332000 ,17791.3280682466 ,769.9585065033 
54269.3210974381 ,66.4187698000 ,49.4002533000 ,20599.6601411792 ,806.6290012316 
54269.3210980123 ,26.1117859000 ,40.3492088000 ,22585.1109693310 ,867.7795584392 
54269.3210985869 ,106.7257385000 ,57.0325470000 ,24029.2933177134 ,889.4093322520 
54269.3210991611 ,5.9583015000 ,34.9556274000 ,27048.9007888017 ,932.0179411853 
54269.3210997352 ,46.2652817000 ,45.1023483000 ,24943.8980913760 ,898.3370736836 
54269.3211003094 ,46.2652817000 ,45.1023483000 ,26031.3515797062 ,912.2112570965 
54269.3211008831 ,5.9583015000 ,34.9556274000 ,25417.5581484485 ,896.1597933375 
54269.3211014577 ,-34.3486786000 ,20.2378235000 ,24123.8565233847 ,878.9003442372 
54269.3211020318 ,46.2652817000 ,45.1023483000 ,23245.6040419332 ,860.6745991409 
54269.3211026065 ,-14.1951904000 ,28.5610332000 ,24070.8500435553 ,885.2432477246 
54269.3211031806 ,-34.3486786000 ,20.2378235000 ,25380.4331885494 ,923.5732708540 
54269.3211037548 ,86.5722504000 ,53.3530540000 ,21767.1954678441 ,840.3864588027 
54269.3211043294 ,46.2652817000 ,45.1023483000 ,18212.9364068366 ,772.9628980806 
54269.3211049036 ,-14.1951904000 ,28.5610332000 ,18011.5666576552 ,758.3836400228 
54269.3211054777 ,5.9583015000 ,34.9556274000 ,18745.4717731519 ,772.9905812382 
54269.3211060523 ,5.9583015000 ,34.9556274000 ,20690.3477047850 ,830.8525331171 
54269.3211066265 ,106.7257385000 ,57.0325470000 ,16703.2778540746 ,731.1662515395 
54269.3211072011 ,-14.1951904000 ,28.5610332000 ,17508.5796785918 ,764.7803718723 
54269.3211077752 ,26.1117859000 ,40.3492088000 ,18332.0810261031 ,765.4551488390 
54269.3211083494 ,46.2652817000 ,45.1023483000 ,14803.4245796161 ,689.7127223574 
54269.3211089240 ,126.8792267000 ,60.4886322000 ,15958.7128773542 ,735.7871857259 
54269.3211094982 ,26.1117859000 ,40.3492088000 ,18687.2842365804 ,762.2824282839 
54269.3211100723 ,-34.3486786000 ,20.2378235000 ,20612.4128491183 ,814.0609293803 
54269.3211106469 ,-14.1951904000 ,28.5610332000 ,21699.6042702231 ,833.8496963143 
54269.3211112211 ,-34.3486786000 ,20.2378235000 ,21486.1831197620 ,844.9333405425 
54269.3211117953 ,66.4187698000 ,49.4002533000 ,18592.3383881529 ,759.8163972245 
54269.3211123699 ,126.8792267000 ,60.4886322000 ,18518.9300363461 ,768.0805887477 
54269.3211129440 ,26.1117859000 ,40.3492088000 ,18582.0845465741 ,768.2539160734 
54269.3211135186 ,66.4187698000 ,49.4002533000 ,17069.9025202006 ,741.2584542369 
54269.3211140928 ,106.7257385000 ,57.0325470000 ,18291.4999777717 ,760.9319515785 
54269.3211146670 ,106.7257385000 ,57.0325470000 ,20433.3717196839 ,808.2392382326 
54269.3211152416 ,46.2652817000 ,45.1023483000 ,23693.2566952029 ,883.7618143042 
54269.3211158157 ,-34.3486786000 ,20.2378235000 ,21823.5632981886 ,835.6027322700 
54269.3211163899 ,26.1117859000 ,40.3492088000 ,19361.6004325493 ,775.6726178246 
54269.3211169645 ,-14.1951904000 ,28.5610332000 ,23248.5126190261 ,868.1758889790 
54269.3211175386 ,86.5722504000 ,53.3530540000 ,22555.7372935628 ,871.7650103632 
54269.3211181128 ,66.4187698000 ,49.4002533000 ,23052.4937166201 ,844.4721852753 
54269.3211186874 ,-14.1951904000 ,28.5610332000 ,25177.1674506623 ,899.2556162326 
54269.3211192616 ,147.0327301000 ,63.7576447000 ,24416.4268973596 ,870.6114685651 
54269.3211198357 ,-34.2836304000 ,20.2136345000 ,26192.4454104712 ,923.4283187648 
54269.3211204104 ,127.2537537000 ,60.4884377000 ,22206.6662100868 ,861.2095761617 
54269.3211209845 ,66.7932968000 ,49.4000168000 ,21932.8391793577 ,832.3947925866 
54269.3211215591 ,26.4863167000 ,40.3489189000 ,19694.9290270643 ,791.1917190832 
54269.3211221333 ,66.7932968000 ,49.4000168000 ,25013.2880790604 ,898.1239133700 
54269.3211227074 ,46.6398125000 ,45.1020889000 ,24927.3005004355 ,894.4213679373 
54269.3211232820 ,86.9467850000 ,53.3528328000 ,25246.7616785317 ,894.9123594966 
54269.3211238562 ,-13.8206596000 ,28.5606232000 ,23874.0437091105 ,857.7365702442 
54269.3211244304 ,-13.8206596000 ,28.5606232000 ,22797.4789294403 ,846.3228043615 
54269.3211250050 ,107.1002731000 ,57.0323410000 ,21420.6736955934 ,830.8184674537 
54269.3211255791 ,46.6398125000 ,45.1020889000 ,25411.4555501486 ,899.4461686342 
54269.3211261533 ,6.3328323000 ,34.9552917000 ,23442.1298537142 ,881.8685939143 
54269.3211267279 ,-13.8206596000 ,28.5606232000 ,20964.1575104382 ,815.4620047460 
54269.3211273021 ,86.9467850000 ,53.3528328000 ,19118.0833834970 ,774.3801219549 
54269.3211278767 ,26.4863167000 ,40.3489189000 ,19279.7481024901 ,779.0936409240 
54269.3211284508 ,-13.8206596000 ,28.5606232000 ,21312.1852464630 ,816.0065939743 
54269.3211290250 ,26.4863167000 ,40.3489189000 ,21473.4464065363 ,836.0554287946 
54269.3211295996 ,6.3328323000 ,34.9552917000 ,19616.5869213901 ,778.1747138866 
54269.3211301738 ,6.3328323000 ,34.9552917000 ,19215.3989102159 ,792.1464804301 
54269.3211307479 ,6.3328323000 ,34.9552917000 ,18329.4628145745 ,767.9598594215 
54269.3211313225 ,-13.8206596000 ,28.5606232000 ,20618.8661007479 ,792.8592448409 
54269.3211318967 ,6.3328323000 ,34.9552917000 ,22292.9933687783 ,824.1345997417 
54269.3211324708 ,46.6398125000 ,45.1020889000 ,19999.7710372172 ,792.1709338860 
54269.3211330455 ,86.9467850000 ,53.3528328000 ,19891.9396016941 ,777.8171397675 
54269.3211336196 ,6.3328323000 ,34.9552917000 ,17764.1678147247 ,736.2744092998 
54269.3211341938 ,46.6398125000 ,45.1020889000 ,16960.1554101709 ,736.1263044066 
54269.3211347684 ,66.7932968000 ,49.4000168000 ,14818.7229076927 ,693.8327451864 
54269.3211353426 ,46.6398125000 ,45.1020889000 ,16157.7818485476 ,727.7393842180 
54269.3211359167 ,86.9467850000 ,53.3528328000 ,17058.5056718031 ,733.7247904839 
54269.3211364913 ,86.9467850000 ,53.3528328000 ,20472.2413336937 ,819.3054266919 
54269.3211370655 ,46.6398125000 ,45.1020889000 ,19010.5054026613 ,787.3051575501 
54269.3211376401 ,46.6398125000 ,45.1020889000 ,19062.0415992310 ,783.2225838815 
54269.3211382142 ,46.6398125000 ,45.1020889000 ,17443.6792838905 ,739.0233468505 
54269.3211387884 ,46.6398125000 ,45.1020889000 ,17053.6912631041 ,747.4647105824 
54269.3211393630 ,46.6398125000 ,45.1020889000 ,18838.9251917935 ,783.4911874080 
54269.3211399372 ,66.7932968000 ,49.4000168000 ,18731.1417404103 ,790.3439223814 
54269.3211405113 ,86.9467850000 ,53.3528328000 ,19154.7137376468 ,785.6683908564 
54269.3211410860 ,147.4072571000 ,63.7574615000 ,24169.5029743774 ,885.6495749602 
54269.3211416601 ,-13.8206596000 ,28.5606232000 ,22478.5664930461 ,851.0553170527 
54269.3211422347 ,66.7932968000 ,49.4000168000 ,22602.0432188879 ,854.7101090385 
54269.3211428089 ,26.4863167000 ,40.3489189000 ,24752.8793824156 ,899.5739725451 
54269.3211433830 ,66.7932968000 ,49.4000168000 ,23874.0166411342 ,858.5436880839 
54269.3211439576 ,26.4863167000 ,40.3489189000 ,23665.2142717250 ,865.8140542489 
54269.3211445318 ,26.4863167000 ,40.3489189000 ,25375.4822096062 ,908.6758102791 
54269.3211451060 ,66.7932968000 ,49.4000168000 ,20776.5124556186 ,818.8837968220 
54269.3211456806 ,26.4863167000 ,40.3489189000 ,19139.8546490042 ,777.8889621820 
54269.3211462547 ,66.7932968000 ,49.4000168000 ,20008.8904845153 ,796.3898471058 
54269.3211468289 ,6.3328323000 ,34.9552917000 ,21592.3437229281 ,826.4897443754 
54269.3211474035 ,26.4863167000 ,40.3489189000 ,20509.7993812141 ,806.4678237361 
54269.3211479777 ,46.6398125000 ,45.1020889000 ,19909.2471118320 ,800.7316427863 
54269.3211485518 ,46.6398125000 ,45.1020889000 ,16651.6149301613 ,731.0760505842 
54269.3211491264 ,-33.9741478000 ,20.2372437000 ,18615.9908780150 ,782.5199699619 
54269.3211497006 ,6.3328323000 ,34.9552917000 ,17478.2315556757 ,754.5778979304 
54269.3211502752 ,6.3328323000 ,34.9552917000 ,18550.4629984079 ,748.2875155447 
54269.3211508494 ,6.3328323000 ,34.9552917000 ,18329.3065585293 ,761.7868997627 
54269.3211514235 ,6.3328323000 ,34.9552917000 ,18431.6456555825 ,765.3673317113 
54269.3211519981 ,26.4863167000 ,40.3489189000 ,18396.0057432939 ,758.3107410411 
54269.3211525723 ,6.3328323000 ,34.9552917000 ,23276.5328959778 ,863.7092883963 
54269.3211531464 ,46.6398125000 ,45.1020889000 ,24394.6913123667 ,876.9992033883 
54269.3211537211 ,6.3328323000 ,34.9552917000 ,24333.8744910035 ,884.6432152834 
54269.3211542952 ,26.4863167000 ,40.3489189000 ,28495.4429725751 ,955.5082538824 
54269.3211548694 ,6.3328323000 ,34.9552917000 ,20939.6216202577 ,797.9892415368 
54269.3211554440 ,86.9467850000 ,53.3528328000 ,23983.2137790994 ,879.7511399477 
54269.3211560182 ,26.4863167000 ,40.3489189000 ,24141.3719647952 ,897.8383154606 
54269.3211565928 ,46.6398125000 ,45.1020889000 ,22454.3160469796 ,841.0213258839 
54269.3211571669 ,6.3328323000 ,34.9552917000 ,21708.4407341323 ,830.4398233757 
54269.3211577411 ,6.3328323000 ,34.9552917000 ,19931.8956258448 ,815.4241710973 
54269.3211583157 ,86.9467850000 ,53.3528328000 ,23524.8643537292 ,848.7290090415 
54269.3211588898 ,107.1002731000 ,57.0323410000 ,20360.7950929680 ,789.3956204380 
54269.3211594640 ,127.2537537000 ,60.4884377000 ,20510.5708185395 ,810.2388080863 
54269.3211600386 ,26.4863167000 ,40.3489189000 ,23339.3232188879 ,864.7717833649 
54269.3211606128 ,26.4863167000 ,40.3489189000 ,19678.8887903637 ,787.6342026373 
54269.3211611869 ,46.6398125000 ,45.1020889000 ,23095.5539455107 ,852.3175152444 
54269.3211617616 ,127.2537537000 ,60.4884377000 ,22349.0585299330 ,838.1435078550 
54269.3211623357 ,26.4863167000 ,40.3489189000 ,19348.1304232375 ,793.5976930702 
54269.3211629099 ,6.3328323000 ,34.9552917000 ,17774.0968405875 ,744.3904190322 
54269.3211634845 ,6.3328323000 ,34.9552917000 ,19086.9687447057 ,783.6855077949 
54269.3211640586 ,66.7932968000 ,49.4000168000 ,16608.1179225616 ,721.7204505722 
54269.3211646333 ,6.3328323000 ,34.9552917000 ,16961.1938361719 ,735.6151656604 
54269.3211652074 ,-13.8206596000 ,28.5606232000 ,16793.5557069478 ,736.1764416809 
54269.3211657816 ,6.3328323000 ,34.9552917000 ,20577.2736943918 ,811.0862202998 
54269.3211663562 ,26.4863167000 ,40.3489189000 ,20362.6037259319 ,806.5529494458 
54269.3211669303 ,46.6398125000 ,45.1020889000 ,19992.0751194016 ,797.0038749211 
54269.3211675050 ,6.3328323000 ,34.9552917000 ,20948.9477684659 ,808.6478723979 
54269.3211680791 ,-13.8206596000 ,28.5606232000 ,20398.1489003033 ,814.3164603046 
54269.3211686533 ,6.3328323000 ,34.9552917000 ,18653.0063356462 ,765.6036382205 
54269.3211692274 ,46.6398125000 ,45.1020889000 ,19644.4693977351 ,782.3252650867 
54269.3211698020 ,46.6398125000 ,45.1020889000 ,18112.4010212970 ,757.6302736475 
54269.3211703762 ,6.3328323000 ,34.9552917000 ,17658.3947757652 ,753.3316175543 
54269.3211709508 ,46.6398125000 ,45.1020889000 ,16937.7111363431 ,735.3607882010 
54269.3211715250 ,207.8677216000 ,72.6877136000 ,17759.6659181160 ,758.4829917996 
54269.3211720991 ,86.9467850000 ,53.3528328000 ,17172.7719035174 ,751.0548316362 
54269.3211726737 ,86.9467850000 ,53.3528328000 ,16178.0877522453 ,721.8590970533 
54269.3211732479 ,46.6398125000 ,45.1020889000 ,16366.8585888077 ,747.1977988045 
54269.3211738220 ,66.7932968000 ,49.4000168000 ,15630.4718320266 ,729.8771391667 
54269.3211743967 ,107.1002731000 ,57.0323410000 ,17259.7167042143 ,755.3670986152 
54269.3211749708 ,6.3328323000 ,34.9552917000 ,16728.7894217656 ,741.1021981917 
54269.3211755450 ,86.9467850000 ,53.3528328000 ,18488.3358409179 ,769.6544531555 
54269.3211761196 ,26.4863167000 ,40.3489189000 ,18731.4542525006 ,798.7725979995 
54269.3211766937 ,6.3328323000 ,34.9552917000 ,18093.7893268450 ,775.4193169325 
54269.3211772679 ,46.6398125000 ,45.1020889000 ,18595.6148436514 ,762.4898212730 
54269.3211778425 ,6.3328323000 ,34.9552917000 ,18380.0134907332 ,765.5885662792 
54269.3211784167 ,167.5607452000 ,66.8668594000 ,16867.1547649514 ,741.0224553183 
54269.3211789913 ,-13.8206596000 ,28.5606232000 ,18153.3167282448 ,759.5156504761 
54269.3211795654 ,-33.9741478000 ,20.2372437000 ,19363.0830194346 ,795.3391174792 
54269.3211801396 ,-33.9741478000 ,20.2372437000 ,22377.5955591601 ,846.7166741762 
54269.3211807142 ,46.6398125000 ,45.1020889000 ,23206.9681968099 ,862.6632495269 
54269.3211812884 ,-33.9741478000 ,20.2372437000 ,23011.0600270343 ,860.4379850410 
54269.3211818625 ,26.4863167000 ,40.3489189000 ,26619.2065074644 ,922.1560469797 
54269.3211824371 ,6.3328323000 ,34.9552917000 ,23955.0876909675 ,868.2322549638 
54269.3211830113 ,-13.8206596000 ,28.5606232000 ,18202.5546075515 ,774.9756943318 
54269.3211835859 ,6.3328323000 ,34.9552917000 ,18570.6544783875 ,782.8314823826 
54269.3211841601 ,86.9467850000 ,53.3528328000 ,19539.9279516986 ,819.6999116878 
54269.3211847342 ,86.9467850000 ,53.3528328000 ,17967.0226115166 ,790.9276525187 
54269.3211853088 ,127.2537537000 ,60.4884377000 ,16562.0494572106 ,756.1946712325 
54269.3211858830 ,127.2537537000 ,60.4884377000 ,16158.6061914631 ,737.9813066595 
54269.3211864572 ,46.6398125000 ,45.1020889000 ,15816.9911051034 ,725.2081439428 
54269.3211870318 ,6.3328323000 ,34.9552917000 ,17016.5244708780 ,725.8474710883 
54269.3211876059 ,-13.8206596000 ,28.5606232000 ,18111.9826980264 ,767.4260358655 
54269.3211881801 ,107.1002731000 ,57.0323410000 ,17635.8717587335 ,765.5841831126 
54269.3211887547 ,-33.9741478000 ,20.2372437000 ,18620.1753410831 ,759.2129043886 
54269.3211893288 ,26.4863167000 ,40.3489189000 ,18854.0832585383 ,768.6265621339 
54269.3211899030 ,26.4863167000 ,40.3489189000 ,20742.2247117839 ,824.8496710823 
54269.3211904776 ,26.4863167000 ,40.3489189000 ,22838.1325691628 ,867.8613006518 
54269.3211910518 ,-13.8206596000 ,28.5606232000 ,22351.5856946321 ,866.6304767054 
54269.3211916259 ,46.6398125000 ,45.1020889000 ,20825.7786332642 ,825.3540428344 
54269.3211922006 ,6.3328323000 ,34.9552917000 ,18998.5831894506 ,791.5952780031 
54269.3211927747 ,-13.8206596000 ,28.5606232000 ,18141.7845399657 ,780.3476110661 
54269.3211933493 ,-33.9741478000 ,20.2372437000 ,16987.5851130936 ,742.6672962663 
54269.3211939235 ,86.9467850000 ,53.3528328000 ,17333.6405779339 ,755.0328244871 
54269.3211944976 ,66.7932968000 ,49.4000168000 ,16663.5371433720 ,751.0544471479 
54269.3211950722 ,26.4863167000 ,40.3489189000 ,16994.9291472169 ,751.4344753837 
54269.3211956464 ,6.3328323000 ,34.9552917000 ,16614.2795782643 ,735.2152978282 
54269.3211962206 ,127.2537537000 ,60.4884377000 ,17614.5298897599 ,770.4185852032 
54269.3211967952 ,107.1002731000 ,57.0323410000 ,16885.5560674056 ,742.5688672614 
54269.3211973693 ,26.4863167000 ,40.3489189000 ,15755.3007263224 ,737.3006854705 
54269.3211979435 ,-13.8206596000 ,28.5606232000 ,17552.8591967799 ,777.9555555556 
54269.3211985181 ,6.3328323000 ,34.9552917000 ,17661.1101859361 ,771.7011612748 
54269.3211990923 ,6.3328323000 ,34.9552917000 ,17632.8536793728 ,770.4216611096 
54269.3211996669 ,107.1002731000 ,57.0323410000 ,18141.4351169985 ,794.1978793067 
54269.3212002410 ,46.6398125000 ,45.1020889000 ,16296.1816418851 ,730.8132912799 
54269.3212008152 ,26.4863167000 ,40.3489189000 ,17981.7168315761 ,770.3857499024 
54269.3212013898 ,-33.9741478000 ,20.2372437000 ,18712.7453594064 ,786.5221855757 
54269.3212019640 ,46.6398125000 ,45.1020889000 ,18213.6598600222 ,775.1507134060 
54269.3212025381 ,26.4863167000 ,40.3489189000 ,16687.8171181400 ,728.8317154787 
54269.3212031127 ,86.9467850000 ,53.3528328000 ,18638.3982409660 ,767.8385149139 
54269.3212036869 ,6.3328323000 ,34.9552917000 ,19220.4372449010 ,794.1470499534 
54269.3212042610 ,66.7932968000 ,49.4000168000 ,21099.3226806043 ,831.1847310084 
54269.3212048357 ,6.3328323000 ,34.9552917000 ,17451.5400702892 ,748.3747174912 
54269.3212054098 ,6.3328323000 ,34.9552917000 ,14381.2982583881 ,691.3910906852 
54269.3212059845 ,86.9467850000 ,53.3528328000 ,15293.9172268781 ,714.2292343276 
54269.3212065586 ,46.6398125000 ,45.1020889000 ,16115.4413817548 ,742.5199603496 
54269.3212071328 ,26.4863167000 ,40.3489189000 ,15637.2252921209 ,715.4265308942 
54269.3212077074 ,86.9467850000 ,53.3528328000 ,15361.8984494307 ,716.4770298279 
54269.3212082815 ,6.3328323000 ,34.9552917000 ,16893.0009912588 ,772.5115857139 
54269.3212088557 ,107.1002731000 ,57.0323410000 ,15808.7944297257 ,732.8842221621 
54269.3212094303 ,86.9467850000 ,53.3528328000 ,16567.5774761947 ,737.4513279865 
54269.3212100044 ,26.4863167000 ,40.3489189000 ,15324.5384902826 ,713.5767576823 
54269.3212105791 ,-33.9741478000 ,20.2372437000 ,15030.3969433180 ,713.5324646301 
54269.3212111532 ,86.9467850000 ,53.3528328000 ,16161.4753969541 ,734.3620413926 
54269.3212117274 ,66.7932968000 ,49.4000168000 ,15362.3684479288 ,723.9061127632 
54269.3212123015 ,86.9467850000 ,53.3528328000 ,16495.7735171668 ,749.6176143703 
54269.3212128762 ,-13.8206596000 ,28.5606232000 ,17392.6376930701 ,770.9888582500 
54269.3212134503 ,26.4863167000 ,40.3489189000 ,15677.9699786729 ,738.1966201075 
54269.3212140249 ,46.6398125000 ,45.1020889000 ,17224.2158228950 ,758.6270980145 
